DAG,COV,RUN,NORMAL MU,NORMAL VAR,GAMMA MU,GAMMA VAR,UNIFORM MU,UNIFORM VAR,N-G KS,N-U KS,G-U KS
131,0.3,8,1615.9748077203596,6784.255018281967,1618.7716485027945,7300.525603868357,1615.8898081045852,6663.320526463392,0.014570000000000083,0.004520000000000024,0.016230000000000078
131,0.3,9,1566.329605911638,5301.443259260838,1570.250221407206,6003.052794071315,1566.235884952545,5164.367892413177,0.025699999999999945,0.006020000000000025,0.027510000000000034
70,0.01,0,3900.9853737733692,26.54510862865199,3900.9807233205383,26.223836771676535,3900.9703643482308,26.219265278046368,0.0031400000000000317,0.0042200000000000015,0.0029000000000000137
70,0.01,1,4026.273713633366,28.111162982534406,4026.2581872551664,27.95363047189678,4026.273740733345,27.99276172984121,0.0046200000000000685,0.0025200000000000777,0.002909999999999968
70,0.01,2,3748.3716329044087,25.534392126248676,3748.3573143911963,25.748168448182348,3748.376482436965,25.622049536186754,0.0045999999999999375,0.002670000000000061,0.003310000000000035
70,0.01,3,3908.946535118826,26.385884114797378,3908.926268697075,26.552773726470857,3908.9613258103077,26.211659890931635,0.0021800000000000014,0.0043400000000000105,0.0042599999999999305
70,0.01,4,3892.139623477441,29.43135191948247,3892.1220350555204,29.49374209801334,3892.121602063483,29.411378065708956,0.0037599999999999856,0.004100000000000048,0.0028800000000001047
70,0.01,5,4282.382800899876,30.431596131562944,4282.4278140495735,30.03036657628841,4282.445729384231,30.151420435559785,0.005510000000000015,0.008340000000000014,0.0035199999999999676
70,0.01,6,3875.4295030134595,27.54129681023214,3875.4446287347864,27.546888810190858,3875.4151279457456,27.785827913145248,0.004280000000000006,0.0035499999999999976,0.0046199999999999575
70,0.01,7,3951.545851381806,28.908836861002353,3951.584615271715,28.964016646876484,3951.5223474243057,28.819812567875683,0.0043799999999999395,0.003610000000000002,0.005879999999999996
70,0.01,8,3967.8217121857624,26.409225171005613,3967.84510143953,26.630150965596485,3967.858698762811,26.6256551884678,0.0040400000000000436,0.006680000000000019,0.004130000000000078
70,0.01,9,4176.691577694672,31.279827609114022,4176.682595711322,30.943060828839926,4176.710001453552,31.310913762677618,0.004630000000000023,0.0021100000000000008,0.005739999999999967
70,0.03,0,3755.042744510159,202.65290915570586,3755.0238615345006,204.7367650501028,3755.200855711976,202.55237266994425,0.00471000000000002,0.005290000000000017,0.006630000000000025
70,0.03,1,3872.110714794439,249.39424399493853,3872.089881269777,249.56796615013215,3872.168093090299,250.53910303444258,0.003250000000000086,0.004070000000000018,0.003690000000000082
70,0.03,2,3853.544909961968,237.8677437868618,3853.5421843161594,237.233834154255,3853.543311094289,238.32787142924272,0.0016699999999999493,0.0043199999999999905,0.0038599999999999746
70,0.03,3,3338.3277546803747,182.73893351756894,3338.315542150694,183.05415485533263,3338.3633151530207,183.84670995058198,0.0035600000000000076,0.0044999999999999485,0.004489999999999994
70,0.03,4,4389.564469605155,285.36184423639247,4389.585721542126,282.43000492450886,4389.489131636692,282.57582391518025,0.0032400000000000206,0.003529999999999922,0.0033599999999999186
70,0.03,5,4496.674257076785,283.98250675119,4496.813158214559,282.90594448988526,4496.7050192260285,281.2808140398707,0.005369999999999986,0.0035800000000000276,0.003139999999999976
70,0.03,6,3937.19517386503,248.95821063757847,3937.0946065573207,247.69596091832472,3937.0518519384254,251.31799840508918,0.0049400000000000555,0.005690000000000001,0.0040000000000000036
70,0.03,7,3733.657282958553,207.96735376400005,3733.5590678530907,206.0629698199697,3733.629471153545,209.20588461245057,0.005639999999999978,0.002850000000000019,0.006680000000000019
70,0.03,8,3914.2863326495767,236.5605983439891,3914.322038235215,239.5669249576911,3914.3726685898564,237.1017406597266,0.0030799999999999716,0.0040000000000000036,0.0036599999999999966
70,0.03,9,3886.2892822822223,235.98267810725207,3886.3972147920736,235.5762061001449,3886.3833426204096,235.85200462880152,0.0047399999999999665,0.006129999999999969,0.003699999999999981
70,0.1,0,4024.639233688081,2594.0204405545433,4024.5841249685336,2637.884450739601,4024.4804807204628,2619.0515834667867,0.0038600000000000023,0.004709999999999992,0.003740000000000021
70,0.1,1,4171.418552646722,2818.1694664373676,4171.575792952458,2841.983065152824,4171.472712343584,2845.4613627445246,0.002650000000000041,0.0036399999999999766,0.0034199999999999786
70,0.1,2,4192.9184628076355,3081.255680600079,4192.59922665985,3099.926550363214,4192.388364685731,3118.936735145287,0.008819999999999995,0.007250000000000034,0.003590000000000003
70,0.1,3,3936.5528338735007,2657.849087311866,3936.475555040896,2689.2280390198557,3936.4584656463053,2667.8723579622033,0.005960000000000021,0.002820000000000017,0.0040200000000000236
70,0.1,4,3864.9750424358194,2574.1984917451464,3864.958641881043,2579.7389149821574,3864.9923483238977,2564.071187170124,0.003589999999999982,0.002960000000000018,0.004350000000000076
70,0.1,5,3554.265857662023,2118.562308791434,3554.1550585443956,2148.2630393925533,3554.228967075195,2102.823935899933,0.007189999999999974,0.0032999999999999974,0.0048400000000000665
70,0.1,6,4074.360941435931,2608.9495440165792,4074.0287508356923,2649.7123141809516,4074.2612404035813,2584.2313399028026,0.008309999999999984,0.0032899999999999596,0.00603999999999999
70,0.1,7,3891.0636246981003,2442.3455133766497,3891.108787807773,2456.253832142482,3890.9172256678858,2427.5032293034883,0.0033600000000000296,0.003310000000000035,0.004470000000000085
70,0.1,8,4123.223971014748,2813.0922031656587,4123.049695055569,2823.853182304777,4123.171430004978,2808.024944500398,0.0041799999999999615,0.0016300000000000203,0.0042400000000000215
70,0.1,9,4090.284109968418,2752.7796408228146,4090.245461799728,2793.3530611110777,4090.6120700959223,2787.7311583072487,0.00383,0.00814999999999999,0.007009999999999961
70,0.3,0,4330.427579524058,21412.14081630632,4332.8385419658935,22689.10607264605,4330.499214771898,21395.172627827196,0.011070000000000024,0.003410000000000024,0.011029999999999984
70,0.3,1,3907.575970493977,18564.155143359803,3908.475841047607,19817.373955862673,3907.1436406500675,18466.58783820924,0.009870000000000045,0.0029200000000000337,0.010890000000000066
70,0.3,2,4240.307810239017,23077.786970297584,4241.417489959962,24291.224266923233,4239.398987905005,23021.29446282108,0.008750000000000036,0.003709999999999991,0.010730000000000017
70,0.3,3,4346.871171574189,24916.378379398193,4345.641346619411,25968.960039283596,4345.028106661733,24852.14340401101,0.01039000000000001,0.005569999999999964,0.006900000000000017
70,0.3,4,3857.0446896504604,15725.51111265215,3860.006006173106,17421.45390501528,3857.521167858397,15619.772519061542,0.019469999999999987,0.003970000000000029,0.01788999999999996
70,0.3,5,4016.572822601978,19146.138800952736,4018.773886030212,20732.7841018197,4016.3032793123307,18877.629806881087,0.01419999999999999,0.0028499999999999914,0.015120000000000022
70,0.3,6,4379.769384117489,23891.922557150094,4380.659957617319,25014.216018095845,4379.040356016701,24077.055196553803,0.007500000000000062,0.004310000000000036,0.008360000000000034
70,0.3,7,4531.079800924688,24743.77400998768,4532.805654419301,25818.672507248288,4531.411864382929,24396.597868415123,0.007530000000000037,0.004060000000000008,0.008460000000000023
70,0.3,8,4246.404663652253,20453.186619908127,4248.281598312769,21523.762782543887,4246.904094192959,20116.516617387937,0.010419999999999985,0.005559999999999954,0.012430000000000052
70,0.3,9,4236.600619413876,22885.75991594469,4237.834747322804,24225.846086310827,4236.119399504691,22748.381709218545,0.008680000000000021,0.0028399999999999537,0.010630000000000028
29,0.01,0,3272.895018567982,23.01574012760852,3272.9067559899986,23.067760045781085,3272.894344172976,23.08201174445291,0.0035000000000000586,0.0050400000000000444,0.0046700000000000075
29,0.01,1,3544.934972810343,23.45375790157181,3544.949224634164,23.399306208709987,3544.9439156778194,23.468930461322252,0.0027800000000000047,0.004400000000000015,0.0031699999999999506
29,0.01,2,4012.623477240686,30.55421093640641,4012.608577885963,30.23643849626814,4012.6204128418217,30.365104730642315,0.0047000000000000375,0.003400000000000014,0.003350000000000075
29,0.01,3,3675.677231636927,25.51948218977303,3675.6768054489094,25.835212714366172,3675.68487552896,25.675071520087332,0.0044800000000000395,0.0026499999999999857,0.0033200000000000174
29,0.01,4,3363.757414110557,23.958962948048054,3363.7451716104806,23.790767081321288,3363.7653966331095,23.710189346031612,0.0027399999999999647,0.003290000000000015,0.003190000000000026
29,0.01,5,3811.0870444308894,27.955451653634228,3811.1266538218515,27.84745874923851,3811.101320666745,27.89767917449069,0.0040999999999999925,0.0032200000000000006,0.004740000000000022
29,0.01,6,3457.506539951473,24.461040968139045,3457.5031439569957,24.454522774579814,3457.513430482951,24.221632783404175,0.0022199999999999998,0.0024600000000000177,0.003229999999999983
29,0.01,7,3499.0341672363043,25.887027865621675,3499.0113609161426,25.781815380242307,3498.9851510585595,25.790223930616566,0.004599999999999993,0.005730000000000013,0.003230000000000066
29,0.01,8,3279.0341112814726,21.656482859537174,3279.0573427326854,21.504254764204504,3279.06626180703,21.63422004061725,0.00408,0.0045399999999999885,0.0030599999999999516
29,0.01,9,3391.9687602049403,23.512820517130685,3392.0238403074686,23.335460214116914,3391.965518260022,23.28565721254436,0.005670000000000064,0.003049999999999997,0.006350000000000078
29,0.03,0,3638.8704934677917,220.24124642530157,3638.9641552522307,220.18829105584686,3638.9897182534123,219.9012020803045,0.003670000000000062,0.004209999999999936,0.004090000000000038
29,0.03,1,3901.6961414289112,261.45562096978097,3901.744455455808,259.134528695334,3901.739304434445,259.06781896943926,0.0028799999999999937,0.0030400000000000427,0.002630000000000021
29,0.03,2,3651.9503253020503,242.17510660599046,3651.994952266236,241.75974934648988,3652.022554964899,239.90268551907002,0.00391000000000008,0.005159999999999998,0.0037599999999999856
29,0.03,3,3713.134853773494,232.30501704599948,3713.0991125615774,230.430708140015,3713.144682397058,230.67719516551844,0.00381999999999999,0.0021499999999999853,0.004819999999999991
29,0.03,4,3544.027945037768,218.3756294298481,3544.064729558701,217.13126626733361,3544.0000265291555,218.14792905785953,0.0024100000000000232,0.0050100000000000144,0.005110000000000003
29,0.03,5,3737.3319268503446,236.96328410723274,3737.4099220219287,234.86138646035832,3737.341501737618,235.20001641519417,0.0049899999999999944,0.002809999999999979,0.004290000000000016
29,0.03,6,3960.3178412854027,264.56789103318334,3960.2619607230604,264.8970285846034,3960.2907767158044,265.2797427648931,0.0029899999999999927,0.0034399999999999986,0.00389000000000006
29,0.03,7,3735.0807089271075,243.950138795346,3735.0807798883225,241.73200856638712,3735.1615709299354,243.45821799057916,0.0025300000000000322,0.005019999999999969,0.005280000000000007
29,0.03,8,3582.7835360119934,214.30429092225663,3582.8135920563604,217.80826622204907,3582.7921305649597,215.40839316995445,0.0026599999999999957,0.0027800000000000047,0.0035399999999999876
29,0.03,9,3449.269976618574,223.23037874192167,3449.2931220241308,225.26102638618767,3449.2431858865543,226.6810653076981,0.0028600000000000847,0.0036900000000000058,0.003569999999999997
29,0.1,0,3537.0723385123033,2343.423829664467,3536.4906586655748,2384.5561331163003,3536.8512330570447,2359.205756276319,0.008599999999999997,0.0032200000000000006,0.00651999999999997
29,0.1,1,3836.0698924785997,2755.0382274810745,3836.2845230143776,2781.130409547462,3835.969436774558,2762.5492420813043,0.0037599999999999856,0.0022900000000000004,0.0033199999999999896
29,0.1,2,3903.6150144646317,2883.4425666461166,3903.820302480441,2891.986193666751,3903.3537137664766,2859.664231981524,0.005110000000000059,0.003250000000000086,0.0041999999999999815
29,0.1,3,3363.901758145575,2200.6919222461333,3364.0438888239664,2230.1700507234727,3364.618769419098,2227.2306017234537,0.00501000000000007,0.010130000000000083,0.009000000000000008
29,0.1,4,3787.376172240776,2597.8656818609225,3787.519641951614,2580.4827677934854,3787.3289904004096,2574.12537770893,0.0027599999999999847,0.0026599999999999957,0.0024899999999999922
29,0.1,5,3771.9033305735784,2617.762386227789,3771.7416571551794,2621.144331191925,3771.345994094511,2653.9772579113855,0.005130000000000079,0.006450000000000011,0.004860000000000017
29,0.1,6,3784.325801404517,2532.673570059316,3784.2854457568023,2558.669118811362,3784.3222242497186,2545.1137422654315,0.004860000000000031,0.0031900000000000123,0.006249999999999978
29,0.1,7,3585.6088069404705,2292.682965450983,3585.553975846597,2323.820788213911,3585.6029294438003,2288.7771226348787,0.004280000000000006,0.002630000000000021,0.004390000000000005
29,0.1,8,3658.771934840826,2579.554804840252,3658.383998740587,2602.550611122743,3658.3984189030566,2573.0362037872314,0.007449999999999957,0.00499000000000005,0.003730000000000011
29,0.1,9,3616.9539308668436,2389.525933254176,3616.8682920903666,2433.1156539450335,3617.0703508310157,2396.6779331365765,0.0044700000000000295,0.0039799999999999836,0.005740000000000023
29,0.3,0,3775.7154256188464,16816.094844794465,3778.0001834710683,18295.267200417642,3775.8807757438954,16623.219950378778,0.013170000000000015,0.00495000000000001,0.014950000000000019
29,0.3,1,3966.727654881511,20526.035066303473,3966.913579648142,21890.475367188777,3967.062603252216,20648.45268113061,0.01097999999999999,0.005190000000000028,0.011330000000000007
29,0.3,2,3473.407800987257,14797.67560154603,3474.7871982939487,16145.692063914881,3473.5023618800933,14857.10981984967,0.013040000000000052,0.00381999999999999,0.011419999999999986
29,0.3,3,3838.3597096891717,21909.390131225577,3838.823696677716,22817.206427982295,3838.4030108215743,22303.23120347186,0.007300000000000029,0.0036800000000000166,0.006679999999999964
29,0.3,4,3443.8863850401085,16909.45891598168,3444.748882169641,17951.475347168445,3444.6270342878347,16789.98809791915,0.00878000000000001,0.004809999999999981,0.011180000000000023
29,0.3,5,3875.9585172678417,21154.93879627335,3877.403722482019,22127.634855649223,3874.9892661828612,21210.67276748706,0.007800000000000029,0.004500000000000004,0.008500000000000063
29,0.3,6,3731.5442864376255,18411.971998980112,3733.279831981362,19643.22466726033,3730.4009085439725,18387.776691057625,0.011250000000000093,0.0036599999999999966,0.012800000000000034
29,0.3,7,3774.088900135813,20854.949509691716,3773.705201477043,21740.895360231225,3773.372315564928,20933.38813262081,0.010529999999999984,0.00603999999999999,0.00649999999999995
29,0.3,8,3995.028061119827,21911.70880099968,3994.256061434076,22823.817441497104,3993.7873880866778,22097.338875701324,0.009940000000000004,0.005149999999999988,0.007869999999999988
29,0.3,9,3779.6315348048743,18675.75725041077,3780.9944317678196,20020.44297162949,3778.757408116802,18605.003970114707,0.010350000000000081,0.003720000000000001,0.01303999999999994
24,0.01,0,2908.402498155801,22.37321111494843,2908.4075569081187,22.386553187346465,2908.3842683409216,22.675015391348218,0.0018400000000000083,0.006420000000000037,0.005369999999999986
24,0.01,1,2659.4993946009026,19.64589199326309,2659.5033381395538,19.45146425430523,2659.5027588049743,19.55901225140747,0.002809999999999979,0.002579999999999999,0.0027000000000000357
24,0.01,2,2486.354709656717,18.661212267948525,2486.387184450551,18.869153060867955,2486.3448518626046,18.68164858383121,0.006689999999999974,0.005840000000000012,0.005960000000000021
24,0.01,3,2711.5156939662534,19.366118974100303,2711.507121650032,19.436062660615562,2711.503916067832,19.46543119762668,0.002990000000000048,0.004610000000000003,0.0039000000000000146
24,0.01,4,2924.513060853762,19.047633162767422,2924.518917887559,19.10407458462396,2924.515422033553,19.232929723603622,0.0026000000000000467,0.004269999999999996,0.0044600000000000195
24,0.01,5,2820.643012370262,20.033410138868394,2820.6298938436767,19.80378147677235,2820.6449992619832,19.905067016718302,0.004430000000000045,0.002950000000000008,0.003970000000000029
24,0.01,6,2733.784626937194,19.518292432109153,2733.7868909792905,19.332985438474036,2733.775861422274,19.384608018029944,0.0032600000000000406,0.0036400000000000043,0.004840000000000011
24,0.01,7,2537.732355933449,17.500669503034256,2537.729443501022,17.59767412554852,2537.7224098271445,17.602236283899817,0.00358,0.004400000000000015,0.003390000000000004
24,0.01,8,2935.6449288561225,22.044037824652605,2935.636398120679,22.213467877423124,2935.6365864963873,21.98969291773516,0.0022800000000000598,0.0025300000000000045,0.00262999999999991
24,0.01,9,2634.281202148093,15.292948487706248,2634.294807780084,15.426068044727796,2634.302238976843,15.277769782416502,0.0032200000000000006,0.0046399999999999775,0.003909999999999969
24,0.03,0,2787.616177635735,188.43955498520094,2787.7369763899487,190.15232328927965,2787.6047765126955,188.22674113956106,0.004500000000000004,0.0026800000000000157,0.0044700000000000295
24,0.03,1,2963.3530308742484,190.6946781817553,2963.369187985788,190.64034455413378,2963.3682465537822,190.0940300739192,0.0032400000000000206,0.003290000000000015,0.003229999999999955
24,0.03,2,2874.756420066885,183.0778958925188,2874.715542382486,184.06904158867658,2874.720950440119,183.2565819277617,0.0046000000000000485,0.0040300000000000336,0.0029200000000000337
24,0.03,3,2630.571529929761,159.39418557281402,2630.603425340618,159.20470067385332,2630.613647294683,160.38244167977416,0.003970000000000029,0.006159999999999943,0.004669999999999952
24,0.03,4,2718.1034812605612,168.20646589120358,2718.1875193278593,168.19638546712517,2718.033525844488,167.70629154975128,0.004510000000000014,0.0045600000000000085,0.007310000000000039
24,0.03,5,3047.4309063652254,191.92398864680737,3047.503895747363,193.42627838618785,3047.498155530634,190.59813217818748,0.00389000000000006,0.0043799999999999395,0.003049999999999997
24,0.03,6,2467.3534920483876,140.6491919346232,2467.3932993778844,140.06701431799823,2467.4063699760586,140.30388152409753,0.0032200000000000006,0.005130000000000079,0.005110000000000059
24,0.03,7,2893.007080178303,165.43892683031245,2892.9812578791434,167.95884823395446,2892.943664012429,165.06754539357115,0.0030000000000000027,0.0031200000000000117,0.003589999999999982
24,0.03,8,2957.377096095103,196.2705644701849,2957.2867106183758,196.38154066510364,2957.3278243890154,197.55764784465163,0.004830000000000001,0.0037500000000000033,0.003970000000000029
24,0.03,9,2819.2901928121532,171.11775965996438,2819.3487213038184,172.09216937424543,2819.352038106138,171.42801952269696,0.003650000000000042,0.005909999999999971,0.0037400000000000766
24,0.1,0,3012.0285615784014,2037.8826787509581,3011.8351831432146,2037.6924481466267,3012.040536121506,2021.5287845034889,0.004530000000000034,0.0022300000000000098,0.004410000000000025
24,0.1,1,2901.664024816535,2133.5562173887924,2901.6321039306276,2136.5950877812584,2901.8679765614474,2141.0561221190537,0.005310000000000037,0.006109999999999949,0.00714999999999999
24,0.1,2,2617.0000763502176,1771.4424905871306,2617.2539990703713,1776.414052808473,2617.0499425244093,1783.9244119226912,0.0036000000000000476,0.0034000000000000696,0.005220000000000002
24,0.1,3,2810.8644028322374,1804.7966283976275,2811.0710684487112,1817.7759790333346,2810.8668355425484,1814.1399677637169,0.00380999999999998,0.0030200000000000227,0.0037599999999999856
24,0.1,4,2824.2619844231544,1974.8890333883282,2823.8918904346715,1997.098451364236,2823.9825679874652,1989.5717523965016,0.007730000000000015,0.00606000000000001,0.005150000000000099
24,0.1,5,2936.2946535823294,2196.756205489028,2936.39148926982,2184.6390636935653,2936.1864531999227,2189.239307501022,0.0050200000000000244,0.003379999999999994,0.005319999999999991
24,0.1,6,3052.210225638148,2142.7830870088424,3052.210485700591,2138.0768579807736,3052.167290399763,2133.928845396146,0.00378999999999996,0.002950000000000008,0.005550000000000055
24,0.1,7,2919.991128125805,2160.2098065938326,2920.081633196251,2156.9716795422796,2919.848683951534,2146.795539834772,0.0038200000000000456,0.003039999999999987,0.0034800000000000386
24,0.1,8,2523.897491497153,1668.1970201067286,2523.72133150075,1705.4939609322023,2524.00573717347,1694.4565231397414,0.006220000000000003,0.0047200000000000575,0.006230000000000069
24,0.1,9,2867.3106042151667,1838.5165226118904,2867.4689803818305,1862.8425227783773,2867.483313973091,1835.970881453765,0.004449999999999954,0.0045399999999999885,0.0050400000000000444
24,0.3,0,2945.49691521215,16403.191288361213,2946.198169192556,17159.17960188406,2945.2077665753036,16493.17608272942,0.008740000000000026,0.0041000000000001036,0.009469999999999978
24,0.3,1,2489.5879057222196,10386.449882439281,2491.8144568304474,11105.501669634552,2490.206571843905,10312.552381357118,0.012980000000000103,0.005730000000000013,0.011749999999999927
24,0.3,2,2431.006485959433,10427.286154607948,2431.8222692888367,11233.600000359747,2430.348777630111,10343.680912563948,0.01057000000000008,0.0033299999999999996,0.011720000000000064
24,0.3,3,2900.663291739289,15671.129710122224,2901.7930474408313,15967.282458744306,2900.2704338374806,15781.54622773062,0.005979999999999985,0.0035199999999999954,0.004630000000000023
24,0.3,4,2862.010633252248,13079.35927743117,2862.97811110324,14100.669911930072,2863.3579103892002,13017.09108603266,0.011190000000000033,0.009429999999999994,0.01457
24,0.3,5,2809.3617740473533,13841.452181780089,2810.645248201318,14586.25492801152,2809.1760839263166,13870.695725014644,0.01036999999999999,0.004060000000000008,0.009020000000000028
24,0.3,6,3011.9653560473375,18127.00195140001,3012.5833617192193,18690.768171214593,3011.8048467198623,18228.22413417341,0.006610000000000005,0.003159999999999996,0.005919999999999925
24,0.3,7,3090.7574233248056,15663.955830008377,3089.789610130875,16594.610871917444,3090.6909718504207,15712.146582756965,0.012389999999999957,0.00273000000000001,0.011830000000000007
24,0.3,8,3017.5190735308165,17548.166402979696,3016.889754423665,18355.042013803133,3016.95245573607,17428.244880500642,0.012780000000000014,0.003379999999999994,0.011670000000000014
24,0.3,9,2691.685447764292,12231.408120988688,2692.100649393295,12650.55906744269,2690.290784763633,12156.90548585105,0.007940000000000003,0.007029999999999981,0.010199999999999987
50,0.01,0,4573.767800822316,31.595266149224592,4573.730092376778,31.836749583454736,4573.75495286924,31.828886402240634,0.005469999999999975,0.0030999999999999917,0.004039999999999988
50,0.01,1,4722.362839761951,32.85917368647679,4722.376536651553,32.764443993901565,4722.373571554635,32.68572064512815,0.003300000000000025,0.0025800000000000267,0.003359999999999974
50,0.01,2,4925.991891617343,36.63128378101052,4925.956990324381,36.93698577374135,4925.9936933741155,37.06837467585717,0.004300000000000026,0.003050000000000108,0.0033400000000000096
50,0.01,3,4761.280554757998,32.85312395993013,4761.2446475971155,32.96113060625329,4761.235734210271,33.11606141984163,0.004430000000000045,0.006680000000000019,0.003700000000000009
50,0.01,4,4867.267074057803,30.769181170326853,4867.2345441371945,30.78655424913535,4867.238172539122,30.911296691050357,0.005730000000000013,0.005979999999999985,0.00380999999999998
50,0.01,5,4520.6676841344415,31.56396664828991,4520.668248889446,31.187288288063836,4520.720747611954,31.36168115958327,0.003280000000000005,0.005669999999999953,0.005939999999999945
50,0.01,6,4547.075063994087,31.438449107424972,4547.057398067706,31.45355203965534,4547.040528262196,31.629622314792332,0.0030200000000000227,0.005159999999999998,0.003500000000000003
50,0.01,7,4946.132267450535,35.764458453077815,4946.163498901246,35.75685951531785,4946.170544305944,35.6372719260058,0.005580000000000029,0.0043300000000000005,0.0028699999999999837
50,0.01,8,5058.796310368437,36.29394592728407,5058.7732886587655,36.50692032878479,5058.7701022794845,36.67825873700427,0.0041300000000000225,0.004810000000000009,0.0032400000000000206
50,0.01,9,4726.5861204352095,33.33716581322665,4726.649291885677,33.262919514586116,4726.635765024613,33.286792449251855,0.004610000000000003,0.005550000000000055,0.002910000000000079
50,0.03,0,4676.525812479978,303.41874150079303,4676.516348895157,303.83933474815467,4676.514441430099,303.813609865535,0.0022100000000000453,0.0023300000000000542,0.0021700000000000053
50,0.03,1,4610.261463772742,291.7453860672329,4610.078948508803,288.1704365139878,4610.1075155242925,294.23303274313355,0.006010000000000071,0.005359999999999976,0.0046800000000000175
50,0.03,2,4726.83568533904,292.4733889491036,4726.829415560734,294.8435946622178,4726.765565480389,294.30262536177156,0.004830000000000001,0.004840000000000011,0.002590000000000009
50,0.03,3,4721.845151338106,317.60448565371604,4721.888413378721,320.6393058882379,4721.9608753349485,322.72663967557105,0.002930000000000099,0.004870000000000041,0.004730000000000012
50,0.03,4,5009.172198502652,339.55939634884686,5009.185725110267,342.1577244865915,5009.144245992371,337.82769427674583,0.0022299999999999542,0.0019099999999999673,0.002610000000000001
50,0.03,5,4640.999422890556,303.2242865813091,4641.098462664539,305.8437225260533,4640.969787782585,304.0402926402059,0.004070000000000018,0.003549999999999942,0.006209999999999938
50,0.03,6,4624.033785702814,273.0587639829356,4623.968538759011,274.3231813640222,4623.951940644616,272.9350639843985,0.005259999999999987,0.0040400000000000436,0.0020700000000000163
50,0.03,7,4669.027948557112,290.0912706994392,4669.024704793327,288.964116590696,4669.128778135536,290.14303181635955,0.0029799999999999827,0.004129999999999967,0.0048900000000000055
50,0.03,8,4164.831863040292,242.80031976375642,4164.837581098269,242.84829343217294,4164.714570005751,241.1266941169317,0.0017699999999999938,0.006399999999999961,0.006510000000000016
50,0.03,9,5587.5678791394375,383.10928690079896,5587.550238738327,382.243677655498,5587.465531878051,384.94599089781383,0.0036000000000000476,0.005060000000000009,0.0034600000000000186
50,0.1,0,4459.962025754017,2834.507725083031,4460.029813567221,2859.0288256837016,4460.052110814079,2845.5028680828136,0.0029800000000000937,0.0046700000000000075,0.0038599999999999746
50,0.1,1,4379.101919735225,2489.9793610742804,4379.3386397473005,2548.386720298384,4379.644128446023,2493.9530780881146,0.004310000000000036,0.006819999999999993,0.006989999999999996
50,0.1,2,4754.487082407596,3089.4358530324157,4754.189351632219,3104.8867516112314,4754.529738551916,3079.4823272017425,0.005929999999999991,0.0028400000000000647,0.005580000000000029
50,0.1,3,4295.831689940007,2670.399151735046,4295.773348566257,2657.280293899089,4295.607064721368,2680.240194424847,0.005170000000000008,0.005850000000000022,0.0037800000000000056
50,0.1,4,4587.971413460295,3101.234029160609,4588.127301765602,3127.225525096073,4588.519109033854,3103.7115889251177,0.0036400000000000876,0.007390000000000008,0.00782000000000005
50,0.1,5,4624.354557773036,3223.4947513608086,4624.898935020115,3221.960457878896,4624.654016644469,3222.406175706194,0.004259999999999986,0.00379999999999997,0.0025600000000000067
50,0.1,6,4844.03092001881,3348.3474310728852,4843.81502898221,3345.4265338139876,4844.386002237943,3337.8531305172123,0.0047800000000000065,0.005120000000000013,0.007589999999999986
50,0.1,7,4468.450343444628,2831.3188027234637,4468.804207907331,2837.000014056748,4469.171346931502,2835.241130925751,0.005230000000000012,0.008220000000000005,0.006290000000000018
50,0.1,8,4871.510795183167,3369.3322031944567,4871.592760177695,3373.780192853783,4871.123183414406,3365.6264026265103,0.003290000000000015,0.005090000000000039,0.0044399999999999995
50,0.1,9,4777.986462842166,3286.8442819150982,4777.849947527869,3288.066785233086,4777.55271102983,3269.8601734150147,0.003489999999999993,0.0035000000000000586,0.0028400000000000647
50,0.3,0,4466.212290716541,22703.807555767427,4467.7145567377165,23888.192237157604,4465.538220821116,22571.49630179965,0.010340000000000016,0.00315,0.010630000000000028
50,0.3,1,5011.667594779106,28621.801134807596,5013.132159033024,29990.27022819314,5011.065447311882,28636.02600570367,0.009759999999999991,0.003430000000000044,0.010009999999999963
50,0.3,2,4703.222009973185,24734.386501407414,4703.218231797388,26002.03431251028,4703.343390968388,24781.749681326994,0.008860000000000007,0.0041999999999999815,0.00853000000000001
50,0.3,3,5025.215163673323,28708.54273317492,5026.921065025036,29916.433992955073,5024.323829355842,28659.696244341158,0.008120000000000016,0.003190000000000026,0.010179999999999967
50,0.3,4,5193.806157438947,32278.846059394542,5192.253385237942,33264.58818533515,5194.242192642846,32300.260318551616,0.011460000000000026,0.004330000000000056,0.01200000000000001
50,0.3,5,4998.142123394798,27028.88183763865,4999.613196234754,28294.65844693511,4997.766778013255,27002.7368712023,0.007610000000000006,0.002950000000000008,0.007340000000000013
50,0.3,6,4658.275815481428,21325.260740115507,4661.156244584713,22795.62110395099,4658.991459426562,21285.283023385815,0.013700000000000045,0.006909999999999972,0.012150000000000105
50,0.3,7,4716.979446358105,24751.32875859061,4717.871327719021,25965.993690838357,4715.856524184826,24734.141237296313,0.007959999999999967,0.0034600000000000186,0.00927
50,0.3,8,4736.652481394957,24435.10463360024,4736.604757791758,25766.35555228193,4735.724005652794,24278.467902204546,0.010099999999999998,0.004060000000000008,0.009449999999999958
50,0.3,9,5118.769244193249,28542.318559088202,5119.180410348317,29572.084730110855,5118.065727710095,28616.513579577684,0.007970000000000033,0.0044500000000000095,0.006939999999999946
