n,r,s,CCR,NAME,RUN,MLB,MST,EFT,NC,NC TIME,OL-I,OL-I TIME,OL-II,OL-II TIME,GCP,GCP TIME,HAL,HAL TIME
1002,32,1,0.01,86,8,189.71874345674138,992.6389904680624,528.2782636260262,602.3222924887419,0.9863696535939063,528.2782636260262,1.1623370462814615,531.936947913524,1.1063653511020164,527.5332398373163,0.9399961414804229,539.0201176399376,0.9994321609220685
1002,32,1,0.01,86,9,179.33183840397948,1059.2396473574604,540.8200762265507,623.3706644953114,1.0031617162335107,540.8200762265507,1.2457101821953303,540.9952986928806,1.1950747595432096,539.2129426698714,1.014962007972386,543.7008629240896,1.0795673943406394
1002,32,1,0.1,86,0,194.70495905819593,1042.8355156436162,597.4591502675788,671.9104145176049,1.0183453159780473,597.4591502675788,1.1765849481546662,600.9588602969787,1.1267385240117007,594.5067595668361,0.9571111438016789,639.9456596820829,1.0134417804611018
1002,32,1,0.1,86,1,196.2469333129081,1026.6705907923138,586.9690524517861,651.7528706695149,0.9999023061776524,586.9690524517861,1.2532196789085837,588.1188121238903,1.2017032911805132,579.6779154019979,1.0185272467545128,614.3438258079351,1.0838243754605381
1002,32,1,0.1,86,2,189.78168694860076,1065.4645376903566,550.3121331553702,627.6375548631478,1.0695112143887593,550.4208761680406,1.2084190802521415,561.3954137012937,1.1642625956749824,548.1890563295933,0.9827320997650837,617.4768550998884,1.045793932865492
1002,32,1,0.1,86,3,183.86259402676325,1008.9990373415975,545.2236896480935,621.7988506494512,0.9975582996509775,545.2236896480935,1.249329249142064,554.4323929518318,1.1971105566434088,540.3366416543023,1.018375231787987,583.1141982003777,1.0808119304394934
1002,32,1,0.1,86,4,185.49849250220774,998.8455611165083,570.2668720760423,642.1849728937596,1.003357576115213,570.2668720760423,1.247730025674701,568.3999012322802,1.1963348326034022,553.2354878696597,1.0136327034749912,606.7214796027077,1.076484479502398
1002,32,1,0.1,86,5,176.9219867223674,974.4827857184287,554.7242208261802,606.1656306526102,1.0044464474268138,554.7242208261802,1.250216051744278,557.0529516281595,1.202046250529226,552.5638140653805,1.0161170520452354,577.1820907291682,1.0778085349493218
1002,32,1,0.1,86,6,194.55537155351038,1047.2969429140185,575.4639731816856,646.4794973107722,1.0002535420611087,575.4124393609835,1.2499092515198733,584.3451778234772,1.1994312398467826,570.718799043831,1.0188607456351328,612.1322114024302,1.0816671826729407
1002,32,1,0.1,86,7,198.89201927858264,1033.1765200916889,567.1411543995457,631.8994336047938,1.0070016911309536,567.1411543995457,1.2465702974794586,571.4479721830967,1.1998080046865136,565.0507456613126,1.0180388987085245,608.7122221033131,1.0803810842318535
1002,32,1,0.1,86,8,195.71933339391546,974.3342713433356,547.753007949135,608.8390995881056,1.0251545198503618,547.753007949135,1.2472054738548874,556.3998038530253,1.1956824909195776,540.2945225017622,1.0101934963261385,586.8198494849382,1.0749403778221065
1002,32,1,0.1,86,9,198.2933417356672,1001.9446139225788,568.2274548833814,618.5092915597966,0.9997756211285364,569.5253251315103,1.2508752889656958,575.9218758439574,1.1928708386477245,566.534018137826,1.0108339765394012,596.9725117264909,1.090755026681238
1002,32,1,1.0,86,0,198.78797519309478,1017.6438796128094,709.8882279745312,738.7752792264887,1.0509218125235196,710.3294362438403,1.2455680119400505,745.1335394879745,1.3449336993066192,814.3199447062549,1.0192735067513865,807.6668177610883,1.0770617964133207
1002,32,1,1.0,86,1,197.32208242328986,1042.7625176099916,716.2704044459695,776.074563610294,0.9981993054808427,726.398113736907,1.2352207485065434,758.2226393059992,1.18958362574149,822.8148247008679,1.016610634276157,855.4418310282731,1.073144024477357
1002,32,1,1.0,86,2,192.42864589718928,1007.7507990458355,708.8729583717509,750.7174709218125,1.0667810921508105,704.8806144669301,1.2445476931015382,730.0035134995288,1.1929751875798098,753.9775298725787,1.0185004191989449,794.618464606979,1.0715487668785146
1002,32,1,1.0,86,3,191.5089492054956,954.78368658961,677.6845031237519,717.4379378065331,0.9842930897890968,677.2409884584489,1.2366701006462741,698.5866938507245,1.183537233967096,780.4594846981522,1.0093908063197352,778.7914484206532,1.0647278001916423
1002,32,1,1.0,86,4,186.78958477360172,982.8688806168152,670.8342257551658,716.9772021362874,1.0659673948344814,674.5397713335998,1.2878884895865803,715.9332232368906,1.1962001412152605,773.1929328489251,1.0203747338954254,796.4572374139779,1.0768710724086923
1002,32,1,1.0,86,5,184.7969938740856,976.9054168504583,691.8514428031239,728.9620907101369,0.9991287132611121,701.9477337535377,1.2597299105852937,720.2748334328934,1.1997455691747416,706.4092954469363,1.0217318366333805,784.0143374684251,1.0802059821797432
1002,32,1,1.0,86,6,193.4768599623722,1009.7722210067863,719.2799609875055,753.2107257570779,0.9990430497901996,718.6951860424467,1.2466225929721444,746.6404992938801,1.1934518499624174,749.1192073516731,1.0191732585215323,826.3476743486204,1.0786621470026883
1002,32,1,1.0,86,7,193.1624706968543,1018.3236331898846,679.7841675543443,712.0623491897063,1.0012248094946985,690.0220716586589,1.246043926164249,724.2019197865926,1.193644091442178,820.159515134983,1.0178002338327787,784.9548296787045,1.0719555848453237
1002,32,1,1.0,86,8,195.30750484142493,997.0272397234706,680.8558471315114,726.9210067500787,1.003340315447012,682.6674219294495,1.3229027309035026,716.8551248551805,1.1995875866794097,788.2073187932633,1.0163246845698033,778.7388654428893,1.0835069457452733
1002,32,1,1.0,86,9,194.20249888746733,989.7347297502929,684.5366440674504,703.7126786519243,1.0017103868644908,685.0199767762693,1.261785519844302,713.0604829786349,1.2063319517231337,784.4608083072213,1.0182598798150473,783.2385329721593,1.0755727263765518
1002,32,1,10.0,86,0,197.58535980850766,999.1884396126545,1571.935666121893,1103.7495501343847,0.9980801904425516,1103.421394838001,1.319335100091139,991.5292290543126,1.1905920646154322,2972.5377906602002,1.2073241249807924,2749.8374042872574,1.086189931918191
1002,32,1,10.0,86,1,185.14268443897,1007.3921872242521,1087.7632702818537,1011.9762350587229,1.0017608887480063,1101.7822999299228,1.2536131780933355,1002.613794646482,1.1946164373804649,2968.8834127132877,1.0277868317535281,2661.469755042003,1.0860704676315043
1002,32,1,10.0,86,2,211.66021869858628,1029.9128928923992,1107.1131954756286,1107.1131954756286,1.0015118725872232,1107.1131954756286,1.4032628842675734,1027.8587206300094,1.1987834466748464,2999.1926260784126,1.0189171630467266,1309.547556227473,1.0749490867218958
1002,32,1,10.0,86,3,195.50458235747712,979.4694260732713,1025.3403178527801,1025.3403178527801,1.0086313991502702,1025.3403178527801,1.2521108793145945,975.3277241502984,1.2001292477069514,2998.43591119642,1.0204218142584993,1029.337076889835,1.0788275906324303
1002,32,1,10.0,86,4,187.42111419890898,979.2247838159999,1011.1508387423756,1011.1508387423756,0.9973479186155739,1011.1508387423756,1.4048607751637516,977.9887327646298,1.2015522397473817,2707.8872585879176,1.02469788560765,2476.3640903725186,1.0869872958579645
1002,32,1,10.0,86,5,196.4156261042712,993.9127637459836,1035.7813925338896,988.957839908853,1.0005702979054454,988.957839908853,1.2505095253931364,985.7598285452382,1.1981393757624659,2787.756659589493,1.0320878349500786,1446.1578676496895,1.080168816675302
1002,32,1,10.0,86,6,221.34448691607915,1064.289823133841,1059.1433934456686,1062.442761055925,1.000528067157457,1059.3421891803084,1.3962260088862144,1062.686628542023,1.200078450240645,2911.3562251005487,1.0222063055792552,1840.4367125701383,1.0787876405192094
1002,32,1,10.0,86,7,199.6265013335845,1064.7200250805517,1197.2629246918655,1198.3616390134582,0.9996268379667688,1098.8729175305011,1.2515721348114417,1060.171476755821,1.1950759281552552,2954.032820040193,1.0206893111276658,1106.3826547177337,1.0729979972280934
1002,32,1,10.0,86,8,206.62714225237414,963.7896032462791,969.8835080547912,962.8454302441121,1.0011352725189642,962.8454302441121,1.2485672492374376,958.65100086741,1.1870663326881106,2657.1517242923233,1.0143606141269572,2355.8813088211946,1.0764224790382826
1002,32,1,10.0,86,9,178.66764644613107,1007.0260768675043,1219.082467254549,1123.3173250129435,1.0024636169166585,1120.654867012735,1.2460497296242434,1003.3216464509616,1.1952837037516286,2994.9269169502936,1.0197422948416581,1551.368337207084,1.0818197799470284
1002,32,4,0.01,86,0,185.68181047314366,1035.9176685420503,220.854447060248,229.00236351316053,0.9967431962075315,220.854447060248,1.2333832294919576,220.854447060248,1.183505821620353,220.854447060248,1.0194530896156364,220.854447060248,1.0762916459984915
1002,32,4,0.01,86,1,173.32656293076604,1042.4479300533487,213.42120318291603,222.51838026525013,1.0001534770065552,213.42120318291603,1.2394534861058366,213.42120318291603,1.1908495120108051,213.42120318291603,1.0233442715934409,213.42120318291603,1.0795414359801943
1002,32,4,0.01,86,2,194.02696608580226,1030.7540485186646,221.4803952613423,229.4650570453591,1.0083917862079828,221.4803952613423,1.2323489479000957,221.4803952613423,1.177940027948649,221.4803952613423,1.021465064881694,221.4803952613423,1.0702127636913492
1002,32,4,0.01,86,3,180.68867925764607,1021.3930289366318,221.47796533077764,229.4332146508337,1.001205451199757,221.47796533077764,1.2353480467095432,221.47796533077764,1.1833614231022946,221.47796533077764,1.0191434203255412,221.47796533077764,1.07588042460607
1002,32,4,0.01,86,4,185.53524798640206,1036.8657744727109,217.99475834509497,227.1930659990709,1.0318892605511267,217.99475834509497,1.2370074663160504,217.99475834509497,1.1840552253645684,217.99475834509497,1.0208747398652924,217.99475834509497,1.0773761462735594
1002,32,4,0.01,86,5,197.7474616665985,989.4870606466296,222.37501925110416,228.9783990489122,1.001635452788231,222.37501925110416,1.2455093432964193,222.37501925110416,1.1770377359995963,222.37501925110416,1.0178408374755572,222.37501925110416,1.072121718333934
1002,32,4,0.01,86,6,182.1643748958494,1010.0315111064281,211.56707901220724,216.9846147963477,0.8639480684501951,211.56707901220724,1.0697556741038845,211.56707901220724,1.0228051038626618,211.56707901220724,0.8819253333220096,211.56707901220724,0.9309920940412227
1002,32,4,0.01,86,7,186.07974587733085,1022.9910571043205,220.7221427443882,228.608184742933,1.000231155206054,220.68614661645213,1.2339752238800732,220.68614661645213,1.181465564499344,220.7221427443882,1.0229204826611529,220.68614661645213,1.0750931989739028
1002,32,4,0.01,86,8,181.21875817228468,989.9457548465192,210.29351494759615,217.487801686102,1.0003610179800282,210.29351494759615,1.2289062998342977,210.29351494759615,1.172894441596232,210.29351494759615,1.0185678429618723,210.29351494759615,1.0682283488717441
1002,32,4,0.01,86,9,177.56856685901838,969.4714948007579,208.47016756793477,219.58419246869266,0.9990212021991238,208.47016756793477,1.2364537539759335,208.47016756793477,1.1809382953830545,208.47016756793477,1.0217546091868173,208.47016756793477,1.1697785425153144
1002,32,4,0.1,86,0,185.96917952740083,1003.5105070823122,211.7347615870003,220.39917370997546,1.00400452644007,211.7347615870003,1.2314786691960238,211.61611775553197,1.1828883067342577,211.61611775553197,1.0235191499274914,211.7347615870003,1.0770037693893328
1002,32,4,0.1,86,1,189.699737143278,983.3733642858865,216.24364974281139,221.99252238888096,0.9996567965452381,216.24364974281139,1.2341130060105288,216.24364974281139,1.1782379425616758,216.24364974281139,1.0701188419696954,216.24364974281139,1.1377829898576297
1002,32,4,0.1,86,2,170.34947647184507,1007.3658584041546,209.50638813140765,218.43005707239752,1.0017506801150795,209.50638813140765,1.2332877782391323,209.50638813140765,1.1844191029345974,208.6866985910206,1.0265326617577073,209.50638813140765,1.080634218104645
1002,32,4,0.1,86,3,192.53246858113388,1032.6357176730846,220.10050752013893,224.60553803191993,0.9993449742893276,220.10050752013893,1.2403908630440543,220.10050752013893,1.1861405833667877,220.10050752013893,1.156396605845044,220.10050752013893,1.0792883847911878
1002,32,4,0.1,86,4,170.53846104674147,954.4507757317508,205.08358495076445,213.0463368150597,0.9967455528488434,205.08358495076445,1.2307144697835786,205.08358495076445,1.17498406300378,205.08358495076445,1.0180538502323033,205.08358495076445,1.0676820550688504
1002,32,4,0.1,86,5,172.58740730952204,982.5495111570783,206.08446096547826,220.46081194776406,1.000329966050125,206.08446096547826,1.2374021391631946,206.08446096547826,1.3126052219784479,205.4902292317735,1.0204649490025655,206.08446096547826,1.0864591153274024
1002,32,4,0.1,86,6,190.52413529862454,993.3260907191029,224.48399672047339,234.20509574585228,0.9995520193164055,224.48399672047339,1.2308416335991774,224.48399672047339,1.17766670087938,222.95028925544733,1.0181549201711066,224.48399672047339,1.0713293287933072
1002,32,4,0.1,86,7,173.85092009442295,946.0735754838613,204.0118629651297,209.75155043525348,0.8595521310618043,204.0118629651297,1.1701314020525355,204.0118629651297,1.0117347758836646,204.0118629651297,0.8741860266642645,204.0118629651297,0.919968766723542
1002,32,4,0.1,86,8,177.5200316914138,973.4918221741797,214.6262124268387,220.34701605157457,0.9979623100365501,214.6262124268387,1.2335069763864237,214.6262124268387,1.179768492594137,214.6262124268387,1.016908757852548,214.6262124268387,1.0735848422372765
1002,32,4,0.1,86,9,202.5314338233353,1061.1513306420663,227.84934934945042,232.97521513727258,1.0038207150853142,227.84934934945042,1.2399803263394231,228.36131968639543,1.1825661851868612,227.84934934945042,1.0222834879775897,228.36131968639543,1.0781018978306933
1002,32,4,1.0,86,0,170.18258899015248,1012.7614297127867,262.46680200813626,266.99225117553544,0.9921757805023265,262.46680200813626,1.2273626483868334,262.46680200813626,1.1727996126416333,263.161971189971,1.0095625557104495,262.46680200813626,1.0670240468108096
1002,32,4,1.0,86,1,189.31360309743496,989.5325102139769,275.63090775530765,279.73918117919584,1.1323872028279005,273.470721019758,1.2395444718387525,272.6392734509071,1.1853680121373331,275.74233106738313,1.028778474810168,272.6392734509071,1.0782239767274624
1002,32,4,1.0,86,2,178.91992911806298,995.616190455468,266.3289041534385,266.79523051638915,0.9997883885873065,266.3289041534385,1.2311313782511515,261.05585126510846,1.183222060629035,269.86018500503684,1.0188703365537755,261.05585126510846,1.076755692934024
1002,32,4,1.0,86,3,177.7990588363507,1002.3647057096242,264.399871240339,271.3713388918269,1.00190766683613,264.399871240339,1.2328918781465288,265.6876662422338,1.1791346208834677,265.5810528535992,1.0172843589378826,264.5732172596821,1.0721161970138924
1002,32,4,1.0,86,4,171.3024535191246,973.388199214,268.0926590579092,271.4042385480597,0.9972402549275833,268.2797862888112,1.233442776253013,267.9619415045272,1.1797488345269629,269.36839181172525,1.021698125410632,269.2630029683871,1.072654242000697
1002,32,4,1.0,86,5,191.54299397520433,1030.611997415672,270.9914491894881,270.23459731067203,1.0027932611273482,270.9914491894881,1.2366955444782914,271.66262543601977,1.1840017878582991,275.8130102081978,1.0318420246225606,273.02606112341243,1.0755291217364338
1002,32,4,1.0,86,6,180.68484920818344,1031.879053020395,279.00712722012554,277.5825235191802,0.9983405656911353,281.3105945071353,1.2286089960927988,281.3105945071353,1.1759915133200314,282.3235763508668,1.0154843813442218,281.3105945071353,1.0711351920577143
1002,32,4,1.0,86,7,183.99648733415185,994.306728366478,275.95743636146176,282.3351317276033,0.9873571502283214,275.95743636146176,1.2170479545585127,282.2081577054833,1.1595386764805582,275.95743636146176,1.0082003091796,276.00836411665824,1.054701247997584
1002,32,4,1.0,86,8,215.86348367225463,1039.0750677974074,295.82176963511307,297.65327326391935,0.9835313617516006,295.0078099084857,1.209018527132179,302.1357917197469,1.159231635991772,293.36061704769344,1.0126345159750747,297.8626148518091,1.0540434625307695
1002,32,4,1.0,86,9,192.09859237730325,996.78789692023,291.0258981715323,291.4548362170802,1.0023815772372537,290.087383456406,1.2312837613506873,289.7519741408132,1.1798086013084086,292.05768022291124,1.0204213265297468,293.31663741111373,1.0713819945590046
1002,32,4,10.0,86,0,203.402204582561,1043.6136723556442,963.6736311502676,922.2622358703537,0.990853781708722,958.4480936687971,1.2183445172228857,932.8562410682606,1.1672753050712854,2439.558765758939,1.015309988630784,932.8562410682606,1.061531884204041
1002,32,4,10.0,86,1,216.90507531533044,1039.4370413229847,1129.5222381498231,1113.8665895235602,0.9996513964061264,1129.5222381498231,1.2291849758837736,1129.5222381498231,1.181469354783834,2832.93819272247,1.0207875113459512,1129.5222381498231,1.0725535292742008
1002,32,4,10.0,86,2,173.86515775684174,958.9310405310833,1008.574764839729,939.131274102976,1.001617643203895,1023.1449336093914,1.2315426584476645,1023.8962183000206,1.1784654802896328,2509.1646578067703,1.0197327526289026,1022.7971399490453,1.0722715277450947
1002,32,4,10.0,86,3,189.75539575342384,1000.506720519242,1011.2343031082594,1066.4707681437308,1.0005964200590023,1012.7789876460158,1.2372118566813408,1154.990627814269,1.181816989933804,2662.210626945006,1.0245497534611638,1002.0908030918613,1.0751691838871154
1002,32,4,10.0,86,4,186.03810212198127,1027.27333880316,935.0219640675773,935.0219640675773,1.0036724085341593,935.0219640675773,1.2277580264844268,931.4415213959212,1.186338479445724,2175.3477831664272,1.0249068486243325,952.2270097991665,1.0773706712669495
1002,32,4,10.0,86,5,190.84766466030067,1009.104909730276,1024.6221341013104,964.7054969044212,1.0024342983505714,1024.6221341013104,1.232586683913662,1024.6221341013104,1.1828504467718477,2444.747507203147,1.0212766493869665,1024.6221341013104,1.07240850278611
1002,32,4,10.0,86,6,206.43364255427488,1054.2940118669467,948.2040480669173,948.2040480669173,1.000313803972305,948.2040480669173,1.3652890251954237,948.2873514568198,1.186347862970564,2426.628467748752,1.0272881791875808,979.9459380213865,1.0771985951890046
1002,32,4,10.0,86,7,197.52600428391804,1002.6909263700327,1036.08430751202,1036.08430751202,1.076369700349149,1051.4671781835946,1.3021161371654928,1051.4671781835946,1.1822964407454302,2749.5001125584686,1.023483067649178,1051.4671781835946,1.0737827656330354
1002,32,4,10.0,86,8,201.76078033115843,1021.0737124438186,1136.2920065856415,1136.2920065856415,0.9988116821415479,1136.2920065856415,1.2275169514420787,1136.2920065856415,1.18410702563601,2579.8502293270158,1.018154932765595,1087.2131017656827,1.0657036128059802
1002,32,4,10.0,86,9,185.0366900736955,938.3261995504195,1138.6537577970282,1138.6537577970282,0.9971571264582734,1083.4883700435169,1.233758405305743,1083.4883700435169,1.1761331063464304,2859.184819611633,1.023234142477508,1031.8539207752726,1.0696523466567975
1002,32,1,0.01,179,0,201.83114177219372,985.9575581997026,577.6074423768929,632.6794561645642,0.9986909830236389,577.6074423768929,1.234427514039663,577.6074423768929,1.1950355718486432,577.5083925212192,1.0128916717450962,579.1202296139664,1.0798914271344953
1002,32,1,0.01,179,1,227.8378076677189,1027.0712514322647,627.8334781767528,705.8007744792291,0.9995164951908377,627.8334781767528,1.2423159175380503,628.8161117680316,1.1920620919595182,623.3021244536111,1.0150659431955722,628.9954792746754,1.0788867512498295
1002,32,1,0.01,179,2,213.8563395298962,1024.501993187694,590.4930320875624,650.3536709505854,1.0067490411161018,590.4930320875624,1.2440840888619762,590.4930320875624,1.1990053886065786,590.4930320875624,1.0136477613970971,590.8005840408844,1.0861331482567411
1002,32,1,0.01,179,3,221.27526943457423,1000.53691038549,606.2168704083278,662.5279800559084,1.00107554729085,606.2168704083278,1.2398179345849023,606.2168704083278,1.1890354870594595,604.2559661151488,1.0112376868475097,609.3504723474491,1.0748980470758556
1002,32,1,0.01,179,4,217.47839156432514,1009.7623334131184,579.136341692358,629.5255105202443,0.9994911335394762,579.136341692358,1.2465978659134527,579.136341692358,1.196057049770752,579.0956820837594,1.0156291044064778,579.8131013172808,1.081262991951838
1002,32,1,0.01,179,5,222.42304179965012,1020.7226221393931,612.3390782411321,676.1152231143062,1.0007502183722519,612.9842089453695,1.2681309201007493,612.9842089453695,1.1981097073068045,612.3390782411321,1.0188826796351416,612.9842089453695,1.0801241671898552
1002,32,1,0.01,179,6,226.97351030086855,1004.2641880956022,592.269508065512,673.5755585306252,1.0019825700416236,592.269508065512,1.2430099144350142,596.9569164933714,1.1918676663797485,592.269508065512,1.0172119077034292,597.3504170043623,1.078962422606927
1002,32,1,0.01,179,7,212.5757540315224,991.7999715986123,590.3830814715243,662.110929534215,1.0011790869274397,590.3830814715243,1.2457893943943033,591.600418243099,1.1934197169752632,590.3830814715243,1.0157615495975985,592.5273300079249,1.080739731485624
1002,32,1,0.01,179,8,227.58632530177292,974.6958218030303,577.7566198538533,651.8751554232059,1.0022562263430743,577.7566198538533,1.2420289135803313,577.7566198538533,1.2024174618355403,577.7566198538533,1.0160329813401203,577.1809128811182,1.088118716023863
1002,32,1,0.01,179,9,230.45228274409192,1035.853809960042,597.2922664905491,662.0568209598825,1.0004153229496584,597.2922664905491,1.2462179257571313,597.2922664905491,1.1914914465301472,597.2922664905491,1.0147305259748804,599.7100128239827,1.0808541466641868
1002,32,1,0.1,179,0,209.9357964666318,988.2092507326,596.9811331822319,652.4756614580268,1.0045316606243289,596.9811331822319,1.2521414212735884,598.5877069122587,1.202484346665102,593.8568319479862,1.0213407419244582,617.7469728025284,1.0856074322403986
1002,32,1,0.1,179,1,240.21499534748057,1058.144052803169,640.0364174818994,691.0405999328124,0.9962933903144963,640.0364174818994,1.237044500712864,635.4609619770926,1.1901002806653,631.7322962688767,1.0089515226867365,652.477558978245,1.0742826562034116
1002,32,1,0.1,179,2,217.51920048472965,998.0292238474767,628.6863821910841,670.961650754201,0.9989373003020794,628.6863821910841,1.2471229470911531,628.0110644613745,1.1971443262200874,618.6621548354633,1.020379727083727,639.3212846977815,1.08492724273853
1002,32,1,0.1,179,3,226.15877959834143,986.4252225732175,611.3051792544771,672.2932610575411,0.999632018788494,611.3051792544771,1.2424033387905307,613.465886170737,1.1982113079184598,607.659201895822,1.013802237328598,630.8982172323949,1.0843107210500416
1002,32,1,0.1,179,4,234.67281780095485,1053.131287657374,613.9156826863994,693.3856815079276,0.9996961322213952,613.9156826863994,1.2380415265464721,620.3967756887603,1.195110359392936,606.0035972916489,1.011990037827118,643.3918195825529,1.0794050843771847
1002,32,1,0.1,179,5,222.57764485879966,1013.4888851777391,619.4668223389423,691.6878487186513,0.9982474820274889,619.3997083116391,1.241898583519172,620.5079415432335,1.1989494945520505,615.4046018729384,1.0192755578117596,630.5152376838969,1.0835339775091872
1002,32,1,0.1,179,6,205.34286477934887,949.7301600710156,564.5477365398717,619.002711739919,1.003403998281682,564.81235553277,1.2502463112007958,567.0631564612102,1.2005268317863442,558.977860068247,1.0193098781468968,580.3289017700068,1.0821836836269807
1002,32,1,0.1,179,7,226.69079634814074,973.0638326357276,604.1845191857608,664.7105762195399,1.0016659135441646,604.1845191857608,1.24002537452121,614.1140758696654,1.1976659868818804,600.5149513221227,1.015168208942258,628.4067260780778,1.1730137757329515
1002,32,1,0.1,179,8,220.1322094424438,1020.5864732409566,646.5533181790672,705.1105323781647,0.9984405378368678,647.0586337681831,1.244692659735604,652.5343254007762,1.2056340279164175,642.1904920029518,1.1426697640065346,664.4927986199481,1.145759600136251
1002,32,1,0.1,179,9,258.61437996341954,1045.1011384485848,644.4073236885314,706.2263704207602,1.0012833419677671,644.4073236885314,1.2468040843715393,652.8788889628631,1.3599543246862422,638.9525117925447,1.0193801053561264,679.0620816991272,1.1783777032995408
1002,32,1,1.0,179,0,237.7292542995947,1037.2736634720047,750.2967369998913,794.4145090409259,1.0020586103153923,755.2808426265608,1.2364358553263162,762.8128693946213,1.19328874693539,768.4115446270558,1.0141906996195456,853.8121365441286,1.1802424731705414
1002,32,1,1.0,179,1,224.1916022758516,979.1562498295414,731.0195901833666,757.1597660524322,0.999746973619765,733.0833007408834,1.2461757823781872,752.7040873323215,1.2327293357166909,731.354993513117,1.0235153450640224,809.9748300797756,1.082619320771328
1002,32,1,1.0,179,2,240.70268609738437,993.6921076366847,736.1654196438785,768.7689281727744,1.0066590398293742,731.7286367411778,1.251591607716181,743.7871327417345,1.2006950825344727,785.0581417239484,1.0219879976425994,818.0889302804819,1.0817372727526975
1002,32,1,1.0,179,3,220.0873639926182,1020.9080863324638,732.2244837436185,778.7543504189047,0.9990351203693288,733.5258544665786,1.2324385735438452,753.863424180034,1.188689123427081,732.8944244112761,1.0122500711911036,818.8584851723745,1.073355323408081
1002,32,1,1.0,179,4,229.1736220446528,962.7128532845601,696.9427064303521,749.5571430970192,0.9994542160036644,696.6107214515565,1.2443750777352958,733.5166326720209,1.1924486364033193,691.6014011017786,1.0229329736381674,794.2253707729666,1.0785703410247425
1002,32,1,1.0,179,5,226.9659733520452,1027.9102678405336,726.9842727248562,777.5894761492486,1.0004045756681672,726.9842727248562,1.2410784671056374,769.448300564224,1.2020736397130387,750.5634816569554,1.0184171629656922,826.0833165023911,1.0795276877578153
1002,32,1,1.0,179,6,230.3264707929036,1054.5261118202789,776.5380242271515,799.4499509568487,1.0019035207811304,778.0999683749288,1.2418923794279357,784.2120965835201,1.197243785277253,768.1676963423268,1.0290426716998164,854.3535425981354,1.080252064759005
1002,32,1,1.0,179,7,215.67772281085465,986.1701354289132,711.763486118935,752.5096717362565,0.99801914156571,711.763486118935,1.2466657080993118,738.6046453071203,1.212132332631199,723.0637659754527,1.0197673609734932,800.5806862059786,1.2374968502845456
1002,32,1,1.0,179,8,220.9264264682665,988.8643534689243,736.8728399526296,765.2134851516323,1.02935182196873,737.420137238579,1.2503419108096894,754.9666695154173,1.2264709361755244,761.907225803852,1.0259672104478557,804.9851760979728,1.089022385852618
1002,32,1,1.0,179,9,227.74193831727467,991.7269145914732,694.2339380666778,735.9042147011968,0.9983625522829025,695.6533950836198,1.2360774784051858,720.4325481473488,1.1903528471580689,719.1053697418198,1.0659497708628916,784.2504865072968,1.0732489107837502
1002,32,1,10.0,179,0,234.9828036090236,1020.2889497330867,1029.39591472936,1029.5162353392118,0.9963697047156953,1029.39591472936,1.2941315764052463,1014.4075177228458,1.1974340515488002,3388.2906521171335,1.0186215321515784,1031.235506574689,1.1061505607024935
1002,32,1,10.0,179,1,236.12764288579632,983.9829177531404,1198.7803973540954,1677.8098990730466,1.068076996090953,1198.7803973540954,1.2467257067289217,976.3607601640144,1.195556354052258,3341.393470262273,1.0237866579452772,1203.0967251404434,1.1476782936215677
1002,32,1,10.0,179,2,223.17851134728923,1004.7848108407551,998.7560371346977,998.7560371346977,1.0011151669078064,998.7560371346977,1.2394798098812652,998.868377476396,1.1934001040872504,3607.1995679889387,1.021790388034271,1081.7818461215377,1.0830719172634944
1002,32,1,10.0,179,3,231.2650379576883,964.8758000454438,1100.5196932473373,972.6240377206453,1.0104039527196125,972.6240377206453,1.2571155484900223,961.735977887088,1.1985914060409193,3687.4012332408747,1.0597330262005935,1169.775289646851,1.108559772607717
1002,32,1,10.0,179,4,243.3102840747144,1026.3135592173546,1064.4116858300897,1044.962937809015,1.0013969718270794,1045.4553308854024,1.2453598910588157,1014.8143504593303,1.2049979861807818,3068.476266676723,1.0291120957787625,1304.0779215576115,1.0871706957728464
1002,32,1,10.0,179,5,235.51142881425417,1006.8040488235885,1132.1114200903367,1011.3117212299411,1.0016572521351625,1011.3117212299411,1.2625874431564077,1000.5082886794593,1.2001967687740647,3328.028508363965,1.0220718155105213,1273.599659755074,1.0804411344077773
1002,32,1,10.0,179,6,232.51958971373227,974.7766909130985,979.3451954371529,979.3451954371529,0.9978570440930051,979.3451954371529,1.248187983550864,969.7937161615814,1.2204214454852442,3638.859420584288,1.0226282084894038,983.6941308668588,1.084213264756415
1002,32,1,10.0,179,7,223.32657836729797,1017.2418425290672,1048.4355802789214,1012.069117664116,0.998963658153658,1012.069117664116,1.242137722447075,1011.8209795243912,1.1955659536966867,3736.463177943952,1.0208071617808356,1769.3841710695312,1.0791680361523839
1002,32,1,10.0,179,8,224.55762424653588,952.9764327891442,996.9614550051305,966.9224713475998,0.9782828096925393,966.9224713475998,1.215553652054837,948.4216209127768,1.179052776832408,3192.71709390448,0.9958827058556879,950.7573618426364,1.0556952910628563
1002,32,1,10.0,179,9,229.28363829522027,995.5812707517509,1002.6423901040043,997.1065714909402,1.0021232400262217,1002.6423901040043,1.2498142463901767,993.0036000216141,1.2032209565440388,3453.738720610511,1.0264357189525017,993.0911887360369,1.085315209203531
