n,r,s,CCR,DAG,RUN,MLB,MST,HEFT,AUT,AUT PTI
1002,32,4,10,86,0,183.078566724329,963.397778577724,1012.15737521753,981.943271674652,22.1582743025917
1002,32,4,10,86,1,184.416086874077,1028.59042283875,994.859865205741,885.398458282041,21.9667825670186
1002,32,4,10,86,2,181.196880640128,986.70832023645,1026.87542847316,1009.82207803154,22.5782370693091
1002,32,4,10,86,3,190.881612055029,1007.66181156818,999.40934635688,870.226468855744,21.8791500275261
1002,32,4,10,86,4,180.870930700401,992.091380936145,948.461919624178,910.556415566783,22.5017413187617
1002,32,4,10,86,5,205.112603444727,1032.7946866124,1125.72934334694,1133.93231457804,22.6584327636581
1002,32,4,10,86,6,179.500833327371,977.537318500803,1055.60432203408,1025.57050712646,22.8381037229623
1002,32,4,10,86,7,196.968046867816,1017.84895711954,1020.41799465987,900.04394128126,21.8830332422578
1002,32,4,10,86,8,173.364806638334,960.128804389953,942.744487842447,953.935299364738,22.3256882938517
1002,32,4,10,86,9,196.336265505201,1033.48416766632,1263.21148656211,1167.49669939869,22.0156073729161
1002,32,1,0.01,179,0,219.50182465496,1016.77713840682,583.707627868777,587.27259913771,45.756118885453
1002,32,1,0.01,179,1,220.619837638413,1032.02982580186,632.239451358482,634.67219023574,54.4676528476748
1002,32,1,0.01,179,2,214.469986998096,975.79622722643,609.322539399262,610.925341702278,42.0968629571265
1002,32,1,0.01,179,3,224.870415099065,1044.2609647088,621.304760655747,627.024292102353,54.4036972445693
1002,32,1,0.01,179,4,208.488243014171,992.080743035115,579.446476905576,578.774035255657,51.6435379260625
1002,32,1,0.01,179,5,212.558293812886,947.883840384452,583.090711580505,590.753732843638,40.397435911504
1002,32,1,0.01,179,6,212.337793300517,974.132783357681,587.328106238925,590.67274974566,43.2311387864835
1002,32,1,0.01,179,7,202.802625413442,966.550492930625,577.396487260659,579.844458698748,45.2066045834769
1002,32,1,0.01,179,8,223.968946696463,1017.46786441348,625.380405680374,629.042443953469,45.8651954340254
1002,32,1,0.01,179,9,218.455099674428,1056.65809632126,634.655070085798,633.908728254152,54.2778846039744
1002,32,1,0.1,179,0,215.156087371763,1028.82304644071,607.793712350963,614.104590828497,56.0412554356061
1002,32,1,0.1,179,1,238.847441029461,1075.65287851541,651.977461491357,655.222750970961,49.7486790242638
1002,32,1,0.1,179,2,227.097633252483,957.37084587503,597.9589608575,597.288578529939,41.1320938761609
1002,32,1,0.1,179,3,222.195121024895,1013.87143051274,612.9733799419,617.080964800126,45.1670172909204
1002,32,1,0.1,179,4,204.323669308954,998.447671736457,589.230522271333,587.537380446093,44.2156567194021
1002,32,1,0.1,179,5,222.247306279604,1037.29219458878,607.85777678948,610.06172295992,43.8665252593779
1002,32,1,0.1,179,6,208.269760258513,1013.72975841884,610.049854335652,617.905325214471,46.5722954939499
1002,32,1,0.1,179,7,218.271852741986,1026.7818750333,603.521611090063,606.57977592507,39.9257617176992
1002,32,1,0.1,179,8,219.373343718822,1018.99017410586,616.256107602424,618.21982578014,42.0368314448093
1002,32,1,0.1,179,9,217.488899016702,1016.12897612648,635.115730700336,635.822538179451,43.6028298573234
1002,32,1,1,179,0,253.036574616233,1099.7667646884,762.349358515788,753.639523232334,37.0066354279039
1002,32,1,1,179,1,218.330750213942,990.571341331798,721.281370890929,725.455369812039,29.4722494260421
1002,32,1,1,179,2,241.154854660601,1019.54264227889,757.687593450822,755.813801642183,35.384216186499
1002,32,1,1,179,3,221.908071691809,991.663031407331,740.456915227459,737.21523763892,34.9864414773176
1002,32,1,1,179,4,227.665904091678,1009.43277177286,720.033646670897,720.625581989137,35.349273003093
1002,32,1,1,179,5,237.883444289271,1039.91892167861,737.7571195524,738.075406320377,34.3710417599263
1002,32,1,1,179,6,223.940340972217,1008.57783595798,743.802112876327,744.04433306286,34.6205444116209
1002,32,1,1,179,7,238.518615258003,1002.02126339557,731.133432208247,729.15079793908,35.687957492624
1002,32,1,1,179,8,233.312352607429,1012.0502848671,726.132805278621,726.749858753358,35.0935869009849
1002,32,1,1,179,9,214.240448557548,989.092844001127,714.992457139237,712.973008882798,35.4586202266686
1002,32,1,10,179,0,245.127499757719,1056.77494632252,1057.4791213307,1057.47283397454,17.3587651611411
1002,32,1,10,179,1,227.964022521992,982.964594673174,1023.28263881506,1008.58733457517,12.6433671509853
1002,32,1,10,179,2,221.377199012632,960.87220835565,1006.02858687792,982.837230798508,15.8091761186393
1002,32,1,10,179,3,226.621253409526,1014.1181597174,1007.0783021163,1007.04842250165,15.656077365614
1002,32,1,10,179,4,206.519618344996,936.048604073053,1007.26977872212,964.671097917945,12.4234094824584
1002,32,1,10,179,5,228.899915834063,1062.00764811134,1100.41752242659,1076.05058351921,15.8392567765698
1002,32,1,10,179,6,222.013383416607,971.59897910871,1010.78652069434,995.505381685062,15.4326264885595
1002,32,1,10,179,7,215.988205003939,952.551878608135,967.346477492945,950.764661631827,14.8163838231527
1002,32,1,10,179,8,249.39980592251,1042.41555358417,1072.97852728406,1065.00192576567,15.5234454691761
1002,32,1,10,179,9,205.237648925692,932.865824198677,953.633365162565,950.153103533722,15.6458263628456
1002,32,4,0.01,179,0,238.127845555597,1010.76893773127,254.629198233934,246.819511050091,28.7463337052051
1002,32,4,0.01,179,1,216.644637743738,997.097003440948,242.275017706947,229.514510372369,30.1546123164804
1002,32,4,0.01,179,2,229.130128793341,1062.64107935862,250.331859708296,240.913911576863,30.2046806036741
1002,32,4,0.01,179,3,224.902407860046,1042.68599948832,243.327335406152,231.552676026813,32.6019244797289
1002,32,4,0.01,179,4,216.519323235431,1036.77837775671,245.705563017256,231.253020424459,29.2205175851612
1002,32,4,0.01,179,5,220.385392973995,995.075051876651,242.077021809569,229.100152170832,29.8194235317664
1002,32,4,0.01,179,6,222.748695650803,978.713659440572,243.516709259108,228.020523796223,29.2168002626967
1002,32,4,0.01,179,7,212.355160786581,975.317019578376,233.783822609276,224.367858183561,29.296297179634
1002,32,4,0.01,179,8,219.709074655723,976.091586306868,237.17818673691,224.971750719023,28.2866045123799
1002,32,4,0.01,179,9,209.500374778612,1030.40827812772,238.381532640311,226.42254992626,29.9243819212866
1002,32,4,0.1,179,0,209.402959244698,958.036386269007,229.526858707038,218.938029638711,27.2958086950417
1002,32,4,0.1,179,1,219.515977620327,1028.6652390208,248.20257591856,235.494045585209,28.985392556724
1002,32,4,0.1,179,2,218.377445779538,988.184700278916,244.681063936156,230.401310683375,29.5991802606659
1002,32,4,0.1,179,3,223.196738081025,999.738306981303,250.710550396943,236.499421417237,32.4523251793546
1002,32,4,0.1,179,4,201.817972143276,983.319042557083,223.98682808578,210.054718669561,29.6349506482264
1002,32,4,0.1,179,5,224.680029052314,1009.91970939537,246.820468154938,236.532389859142,32.2822004222851
1002,32,4,0.1,179,6,205.097073776734,942.485006089028,227.19532580538,218.46123079219,26.1498940366554
1002,32,4,0.1,179,7,220.643264052901,989.459802700159,242.754657803809,229.343124286864,35.9536614477625
1002,32,4,0.1,179,8,229.066820762937,1030.64786071929,248.923629918358,240.361130080534,23.3675933892278
1002,32,4,0.1,179,9,213.534449548409,961.564208505827,235.686342239454,223.724542547421,30.5236171585204
1002,32,4,1,179,0,218.273548905402,970.629779223107,288.751072310141,289.818310778094,25.3658415938224
1002,32,4,1,179,1,197.89663983241,988.152804198704,278.023710737754,260.486810492934,26.8349630594707
1002,32,4,1,179,2,229.603607128142,983.336166178767,298.414901965031,286.84295923185,24.2872070109437
1002,32,4,1,179,3,230.788987265537,1043.6262766636,292.169383002996,289.947253546945,27.150101647974
1002,32,4,1,179,4,227.719516759519,1014.94778440275,300.756889514462,302.415316905828,26.9079128447608
1002,32,4,1,179,5,220.867085590749,1051.41198373523,289.3453420769,282.85367099682,24.1267272315894
1002,32,4,1,179,6,232.022221505495,1010.97056518635,294.007235214687,288.420915088841,26.4362874509623
1002,32,4,1,179,7,227.114083020857,975.981026260171,313.040953620732,295.104481916899,26.2839168236925
1002,32,4,1,179,8,239.913108466743,1018.34208306796,296.35059486514,292.954347517329,27.3767249017535
1002,32,4,1,179,9,213.535312200984,943.251632228141,288.661268427281,273.104612845775,26.5345362841662
1002,32,4,10,179,0,229.494326892079,1016.55012946352,967.081114962584,987.347219226165,18.802370879245
1002,32,4,10,179,1,223.95439784724,1019.3808675571,1003.84914719223,924.18305120001,26.8133265819673
1002,32,4,10,179,2,213.357185341554,992.861347464787,885.857742718187,908.885233371688,21.0852747681811
1002,32,4,10,179,3,258.799863714985,1057.7597523719,936.727214917888,958.78230098351,23.2219293734138
1002,32,4,10,179,4,229.5511769711,969.650212486095,881.178476260887,851.76904050717,22.8977206916977
1002,32,4,10,179,5,237.797339824808,1029.20556838088,996.081100985677,1014.91030279005,22.1897987477725
1002,32,4,10,179,6,222.786386114,954.326007590339,902.812172538811,895.311049918787,23.3626621818033
1002,32,4,10,179,7,233.546699655888,1000.00640519747,924.614316592072,938.488954720977,22.1852467663766
1002,32,4,10,179,8,234.365229719777,1026.40115891788,901.823505686865,953.826005886929,23.3496236648305
1002,32,4,10,179,9,232.785877742487,1025.05343741071,925.585319548044,930.577765110139,22.9004393760755
1002,32,1,0.01,27,0,133.279300985462,989.352592139528,459.722664150527,463.228648980594,56.0928710422182
1002,32,1,0.01,27,1,114.414327357787,976.821843145394,458.690204175415,461.343950440349,56.0511325533231
1002,32,1,0.01,27,2,120.581730916058,966.169470990723,470.399686210432,472.789418851667,55.4655432715211
1002,32,1,0.01,27,3,104.554578672142,1013.20720889145,466.417373824427,468.228248696047,54.829295273297
1002,32,1,0.01,27,4,133.143046214119,978.246295502948,477.629112439299,483.075476840933,54.7567963137085
1002,32,1,0.01,27,5,126.415598145303,984.504001893374,460.553482961757,463.828642427307,55.0964437105659
1002,32,1,0.01,27,6,127.057864077369,1012.95503765663,472.151969296583,475.828214271047,56.5570454035188
1002,32,1,0.01,27,7,122.55904745261,1007.97969503976,432.170519155467,433.19211912372,56.6516844036036
1002,32,1,0.01,27,8,118.054283124086,996.062785385553,446.706382975252,448.263732450908,55.2110966984682
1002,32,1,0.01,27,9,125.496605363192,1008.70582108807,464.496433973545,467.869217755301,55.4733810156926
1002,32,1,0.1,27,0,129.390168433878,1061.77891897261,502.350866234806,503.168356673336,57.4992086240905
1002,32,1,0.1,27,1,124.09413076143,1019.10947978917,496.910073276344,499.049795110176,56.0644324817312
1002,32,1,0.1,27,2,113.356127406723,976.807560712903,460.02943396632,461.850785212223,56.0890903094407
1002,32,1,0.1,27,3,136.314632608758,1069.51048971265,458.079464135494,458.415340923659,57.6643432440124
1002,32,1,0.1,27,4,123.840314367042,975.213948912379,457.749633987139,460.019136294805,54.6334248759737
1002,32,1,0.1,27,5,122.668856073416,955.97298680569,483.033050709977,485.34170675923,53.7075675912934
1002,32,1,0.1,27,6,121.786625237015,1003.39269141187,484.065706595455,490.734237987534,56.7006074879023
1002,32,1,0.1,27,7,113.992478037353,1019.28801073622,446.693042094305,447.532334807914,53.6585274057288
1002,32,1,0.1,27,8,133.548207987828,1022.68253610787,485.046045495551,488.433798246936,53.168420063755
1002,32,1,0.1,27,9,111.384010297579,968.074042899108,496.214276711031,500.947355864849,54.7327827148272
1002,32,1,1,27,0,138.202332782687,1018.45770297207,675.703519821367,673.11249341477,42.5675940236682
1002,32,1,1,27,1,141.330777079647,1031.61729965605,628.488018403689,627.844658593915,44.6538426247669
1002,32,1,1,27,2,135.926636640464,1009.04917475175,621.045765525364,621.88413653047,43.6165976989706
1002,32,1,1,27,3,116.194174323087,956.244210834758,591.266255378412,592.916781816608,42.2982849539529
1002,32,1,1,27,4,122.265599133813,960.541561214103,609.702218283185,606.922356379916,40.8076335293015
1002,32,1,1,27,5,122.990790098816,1024.16281185082,632.761791375064,631.690393624208,41.0765378116077
1002,32,1,1,27,6,123.936907243954,1017.39114922039,608.499854009745,610.148603148355,45.7553553755793
1002,32,1,1,27,7,133.706125648176,1019.53236914471,599.015269879552,602.831821205375,43.7644270030812
1002,32,1,1,27,8,127.086819078777,1047.95857606626,632.846484562826,629.195648532713,43.4044957082907
1002,32,1,1,27,9,119.406089560962,988.540452172911,578.952388454537,577.72342684608,46.085223831875
1002,32,1,10,27,0,128.054441932183,981.652622125522,983.907797204698,973.825519494972,15.1118555663417
1002,32,1,10,27,1,136.912444171767,993.144349156393,991.029357222444,973.335641099784,15.4946443842052
1002,32,1,10,27,2,124.127781433906,1008.21738770262,1052.27424832906,1027.47627262761,15.3357008566958
1002,32,1,10,27,3,129.506991932176,946.623098403019,929.308588944586,929.806084682558,15.0580336409485
1002,32,1,10,27,4,131.428016560158,980.541788469845,1050.2403407668,1014.03291872207,15.1492684615872
1002,32,1,10,27,5,125.211482123421,992.019795010388,1003.82426666527,992.350689367993,14.8515672666415
1002,32,1,10,27,6,125.675178954813,1031.83292365559,1145.18819002405,1078.13619561003,15.7934565314557
1002,32,1,10,27,7,129.84745548564,973.446499432109,1011.96058764696,969.123623479503,14.6565763020836
1002,32,1,10,27,8,129.205396728142,1053.44647988835,1585.34511724521,1499.20934652128,19.6478037686199
1002,32,1,10,27,9,134.449290194032,989.113468289159,1826.81806309146,1819.55139072914,18.1552637032882
1002,32,4,0.01,27,0,125.923935119306,990.592143243774,180.208219746748,177.428344976032,35.9523363977228
1002,32,4,0.01,27,1,117.669774848754,984.93802791131,187.653883143003,184.575235926449,34.5536907047437
1002,32,4,0.01,27,2,117.574495474276,982.697042153802,185.521527078624,183.035742467663,34.3214709947873
1002,32,4,0.01,27,3,129.503907365815,1029.55226585276,200.313793156983,196.225192760068,35.1952467606331
1002,32,4,0.01,27,4,129.064986158874,1022.02315018935,199.692110237884,194.215222609762,34.9040998491443
1002,32,4,0.01,27,5,123.531685202577,1001.7041684353,191.300580793143,187.15246483478,35.0473077232245
1002,32,4,0.01,27,6,131.418242656247,970.614343312803,184.577874037469,181.493862629977,35.7423793073465
1002,32,4,0.01,27,7,117.05985969974,1030.98409239695,194.251038359123,192.000720115279,35.5054106018339
1002,32,4,0.01,27,8,120.654753608362,1075.24200590588,199.600171070737,196.116364422987,36.5104802977509
1002,32,4,0.01,27,9,131.422725285649,1043.44364675112,196.677641566696,193.513449728191,37.9030711005316
1002,32,4,0.1,27,0,126.651986046142,986.104876449715,187.365435880439,186.081607414206,34.7930019395754
1002,32,4,0.1,27,1,115.40041802282,997.969650519415,192.505290829857,190.434100725316,34.6282652141963
1002,32,4,0.1,27,2,129.57012040143,1021.45932531147,186.086900805002,184.205138958977,35.9778083175364
1002,32,4,0.1,27,3,124.114199243543,1033.03241445412,190.305968278855,188.013541186991,32.8871815185094
1002,32,4,0.1,27,4,125.360539614652,1020.48004370965,189.366256174167,185.729990409481,32.161318613586
1002,32,4,0.1,27,5,108.074783403773,1030.97593433961,186.499374801752,183.821510012592,36.5441653095636
1002,32,4,0.1,27,6,114.908445945789,998.314703819373,186.461190039035,183.222242815212,34.5613658936949
1002,32,4,0.1,27,7,122.619373301506,1004.73871550795,179.502019534559,176.136263912037,36.5421847999077
1002,32,4,0.1,27,8,120.061920435039,1014.01594984769,186.281717462236,182.639804267002,31.8514803268308
1002,32,4,0.1,27,9,138.018962743108,1001.70896373138,194.024848202283,188.733858841816,36.8584412915533
1002,32,4,1,27,0,118.716896577708,1001.22068339882,224.760048131181,225.823790646785,24.334915799667
1002,32,4,1,27,1,133.310424061123,1031.08253211036,225.92992460071,226.474738129601,29.8191350665357
1002,32,4,1,27,2,123.681156006613,949.827642781885,209.651552103311,210.737616278622,29.639367324062
1002,32,4,1,27,3,123.119705673547,988.152934061678,223.051482002054,222.270839417466,29.7403527879133
1002,32,4,1,27,4,126.276843910388,1044.26353653298,225.659634626292,221.887548501707,30.2731310109562
1002,32,4,1,27,5,121.266277710195,996.730479764985,220.848109390914,214.342282306406,33.1539829926316
1002,32,4,1,27,6,118.959638893949,1002.74393330948,231.568637398398,225.845976884995,26.9886348954182
1002,32,4,1,27,7,125.996682142349,1041.6444760613,223.711438631928,227.760049973229,30.160144127976
1002,32,4,1,27,8,118.531906416696,998.861595330352,216.453912696273,214.903300894643,30.8747811400786
1002,32,4,1,27,9,122.020663970386,994.950565338247,215.34476967338,213.35870244927,28.2143490447019
1002,32,4,10,27,0,134.393607551653,1034.12482705092,878.140807938652,831.632769373768,22.4531819759404
1002,32,4,10,27,1,123.870321153885,1008.41303223584,864.809101154814,886.745693300273,22.3758910244467
1002,32,4,10,27,2,125.111699752993,998.204831817136,827.592608893396,830.313926134078,21.7733729077541
1002,32,4,10,27,3,121.204927573405,968.582275124395,894.099412129616,902.557701054312,24.8073858740926
1002,32,4,10,27,4,115.390320642052,963.969313147757,882.712220941635,849.023186454692,17.9155825021556
1002,32,4,10,27,5,133.535572832227,1003.79974789997,877.005008836534,858.655890366433,21.6684909464207
1002,32,4,10,27,6,137.613592803982,1011.1553104434,932.029562481734,938.189381861424,25.7954030802504
1002,32,4,10,27,7,131.169486063177,964.917280310221,831.555235867758,841.945811328641,22.042824690498
1002,32,4,10,27,8,125.26703476644,1022.22040818785,798.489593571531,808.994262284921,20.1341477058793
1002,32,4,10,27,9,129.988847119956,1004.62766735279,943.240776763941,893.64005112417,22.5608350941084
1002,32,1,0.01,32,0,135.233698327293,973.664791000706,484.755807270027,486.733321865774,53.7036640092007
1002,32,1,0.01,32,1,165.644717039627,1049.65676150748,536.662784092305,538.076141994568,48.6832912900576
1002,32,1,0.01,32,2,156.456906800591,1021.64018656477,528.63035999612,533.074918945301,51.0485822119192
1002,32,1,0.01,32,3,143.151435253108,988.019643564633,532.758493789973,535.277042925669,52.035688692481
1002,32,1,0.01,32,4,140.308094376533,991.884752420775,516.381635583497,519.651617545851,50.4559570356382
1002,32,1,0.01,32,5,159.929945121651,1085.00696524221,531.521916843531,534.671326988942,53.0258461942123
1002,32,1,0.01,32,6,163.91340183412,1039.02218970422,504.467301519445,506.899763028753,54.7254121880956
1002,32,1,0.01,32,7,143.086984177237,983.181720633253,518.877331287765,519.166368642161,53.0521949101109
1002,32,1,0.01,32,8,138.141422290812,946.297694629338,511.766851141345,511.705256706569,42.6060676802833
1002,32,1,0.01,32,9,135.187684141054,1011.87851462026,518.524600858555,520.532810605618,62.315315683467
1002,32,1,0.1,32,0,137.641633080494,953.393554363835,503.195249342565,506.048455263067,57.274778328623
1002,32,1,0.1,32,1,135.49979759601,953.425746928109,497.662977062683,499.677655894369,38.8454564297767
1002,32,1,0.1,32,2,145.840323662629,994.125165607418,519.512173221027,519.78681089308,41.479336456856
1002,32,1,0.1,32,3,152.842008962061,1023.10168135738,545.502671824299,548.258514994347,51.7484173004201
1002,32,1,0.1,32,4,146.278058690808,1001.63619031892,538.554790127234,538.619717547798,56.1338768707554
1002,32,1,0.1,32,5,151.239589861844,997.157037240796,511.271908676422,516.560194543115,53.3639978600794
1002,32,1,0.1,32,6,149.408763939529,1025.76545333225,522.955998811502,523.967358755849,51.9468547741285
1002,32,1,0.1,32,7,149.829333512535,1003.46374140391,533.724226065846,534.309275919932,63.6508908635512
1002,32,1,0.1,32,8,163.565016740974,1045.15884603731,542.285590222099,546.875649422431,62.7161529724871
1002,32,1,0.1,32,9,142.899689930386,955.608346927725,529.547667922824,529.010738581449,49.6178032555727
1002,32,1,1,32,0,152.81168956732,1006.23500080163,659.037094144369,660.550116275579,46.352565702294
1002,32,1,1,32,1,156.88934470342,1021.88181756601,663.518570512058,660.143115138889,43.6407216171858
1002,32,1,1,32,2,168.273414508065,1038.32053295666,646.329901771955,640.759371493543,44.0603684759735
1002,32,1,1,32,3,166.035854497226,1027.5735483182,659.553337601663,663.765293902484,42.3425240527347
1002,32,1,1,32,4,149.673127551597,958.904879183852,624.148798486023,622.656496548718,40.5816430225139
1002,32,1,1,32,5,154.610728298393,1075.61282851299,643.463189281587,638.879619684672,49.4878331729812
1002,32,1,1,32,6,147.828676066574,1008.30885324681,635.663384591488,635.490169239386,42.6168746751161
1002,32,1,1,32,7,164.522588789969,1008.23049072751,629.992045063399,630.227564446644,42.7347521985804
1002,32,1,1,32,8,145.400404929064,976.041184856395,625.570831358819,625.824552260677,52.4807363727911
1002,32,1,1,32,9,153.106315079986,1002.89831885299,637.053027051394,635.498910671112,38.1803442804469
1002,32,1,10,32,0,155.952881890324,1027.74872893005,1086.64734799544,1070.69645518233,15.8484415370043
1002,32,1,10,32,1,150.396167635632,975.519799629934,990.266442451059,980.041499164629,16.4260223848791
1002,32,1,10,32,2,168.378918874368,1001.16604139098,994.135500948176,990.222023368692,16.0316222431652
1002,32,1,10,32,3,155.812541453782,1006.42075208374,1067.80580584574,1059.06867959664,19.156545903612
1002,32,1,10,32,4,159.790127547849,981.069137262496,975.725089458641,975.702164133918,16.5857059712302
1002,32,1,10,32,5,146.977168582515,964.802124052969,1065.90470823931,1055.89165560635,13.2592142450413
1002,32,1,10,32,6,145.153468208995,964.071319041864,975.171099304752,975.182907463666,15.9837201415657
1002,32,1,10,32,7,147.745894240416,968.323340398212,1009.50154373911,1009.48483525427,15.7083596130937
1002,32,1,10,32,8,161.279611109143,994.247178093006,990.256948393247,982.314206681553,15.7000516353044
1002,32,1,10,32,9,143.927894312151,972.276217203328,1874.48283905915,1868.10032404718,20.9116039929095
1002,32,4,0.01,32,0,160.929239240514,1020.56281361682,212.219822810002,203.201670295407,31.9684397125176
1002,32,4,0.01,32,1,143.731380428522,1001.18942809116,205.789093701394,195.496911629927,40.4276653724378
1002,32,4,0.01,32,2,147.390941711151,995.158088220794,208.671219775776,200.911854229673,27.6688865259965
1002,32,4,0.01,32,3,153.667440789126,1069.09961764786,206.456026276515,199.905327165817,34.6488346061769
1002,32,4,0.01,32,4,147.361278453322,954.214490805848,189.954626554174,181.611335265888,34.134216686285
1002,32,4,0.01,32,5,141.660949202371,1024.81620365985,199.44868367844,190.063825904673,33.5498127282245
1002,32,4,0.01,32,6,139.887676996182,1009.10321704791,196.92438900387,191.319214283226,33.60605178629
1002,32,4,0.01,32,7,149.501583080555,1031.48829992951,207.456524555798,198.784053799094,34.4515816830248
1002,32,4,0.01,32,8,146.396247569574,1017.7408892461,195.649572160638,191.186098771725,32.7293891426112
1002,32,4,0.01,32,9,149.830814484244,983.051495093167,198.159307708805,190.507145610734,34.0760506177253
1002,32,4,0.1,32,0,144.547336320704,984.950815354759,197.115595348421,190.597479055008,33.6819567652499
1002,32,4,0.1,32,1,146.587619622008,963.070310842389,198.029528715491,192.852846906849,32.1180485374599
1002,32,4,0.1,32,2,151.168096801441,1073.05121498913,211.284816841707,204.346955934025,33.3369147238829
1002,32,4,0.1,32,3,137.72823931572,1037.42552826772,205.381578564659,199.469946263362,27.4554752166341
1002,32,4,0.1,32,4,156.047277525904,1028.8708550928,209.76869129263,202.998796937362,31.430804041225
1002,32,4,0.1,32,5,138.575444856144,955.604179046085,203.077345663787,197.674933962834,27.8609247482909
1002,32,4,0.1,32,6,160.219336796576,1009.07145773571,201.927348894279,192.12987312535,36.6279040018546
1002,32,4,0.1,32,7,160.288486209394,1006.0376314552,208.440848048981,197.426574557062,33.5136611924596
1002,32,4,0.1,32,8,145.517162044655,928.918934006786,204.234211234955,196.417496868824,29.4786249713093
1002,32,4,0.1,32,9,152.133806662371,977.245653063921,206.448637975313,194.965817399792,30.629032154811
1002,32,4,1,32,0,147.808568385277,961.544240521669,212.913633659275,209.699830256679,30.661864623058
1002,32,4,1,32,1,149.630532330492,1006.8273570528,235.662799372411,226.425074492032,29.9911555268171
1002,32,4,1,32,2,137.266450509546,952.024878798967,226.32032198959,219.616846628122,29.514697039643
1002,32,4,1,32,3,153.936755826005,1009.73274285135,239.198111377748,230.134760581453,29.1985913305935
1002,32,4,1,32,4,155.986710393629,1018.16108091378,240.236090805766,234.464679975135,29.1077094319235
1002,32,4,1,32,5,167.771925911169,1038.17018305495,238.946692839096,232.685004144374,30.1629165507911
1002,32,4,1,32,6,145.56153688609,985.663962420548,225.736880321432,217.53782270559,29.7527060515341
1002,32,4,1,32,7,149.263797489055,985.236913815094,232.85656776949,224.07790539153,25.8015210057786
1002,32,4,1,32,8,169.69282737826,1025.15480946199,250.582826895506,247.047730869056,27.5236718913732
1002,32,4,1,32,9,162.297512709989,1037.1635706642,238.440073629359,235.355914682694,30.92014581686
1002,32,4,10,32,0,161.194873747658,1053.42201080282,811.52619287254,785.426273462743,22.1110230929609
1002,32,4,10,32,1,151.912518808383,960.862236138951,805.384776217134,824.840943243308,22.0337496443181
1002,32,4,10,32,2,155.629279711922,981.84952682315,813.694684915392,820.731458866712,23.2146880405118
1002,32,4,10,32,3,165.52647751474,1043.03526004712,813.443652667147,827.897837363613,22.6115609835816
1002,32,4,10,32,4,144.527132432413,968.976433915112,767.15990813864,786.889897415298,23.1622361563966
1002,32,4,10,32,5,163.050359227938,998.491061723455,782.481633150926,861.101002002318,22.6825261421026
1002,32,4,10,32,6,154.038812045097,968.191661721942,794.339094757357,791.858221382681,23.6042638901051
1002,32,4,10,32,7,158.118290231852,973.319643344224,770.684702877975,723.153141062361,23.1862095319478
1002,32,4,10,32,8,149.898083931517,981.483379944408,774.321161872513,788.12082462675,22.7929762576114
1002,32,4,10,32,9,157.521933224184,1044.49834978718,808.186087907827,771.462705283788,23.2835470314913
1002,32,1,0.01,72,0,62.8298560604252,960.286917130798,307.825069072057,310.131706543837,73.6918900665388
1002,32,1,0.01,72,1,69.9683444908869,1046.74799338978,317.643805942613,320.887438128226,71.6353783974831
1002,32,1,0.01,72,2,66.6987070282304,1014.53080644923,325.756197019081,328.595864249979,73.5768434928589
1002,32,1,0.01,72,3,71.5630647360648,992.609523000162,330.305156503045,331.47743887653,72.1766437847303
1002,32,1,0.01,72,4,62.7872444149582,988.466659997662,320.750478559069,322.337441456328,70.8658335298129
1002,32,1,0.01,72,5,72.6514812879916,1028.22336024896,306.200650762979,307.279806815938,68.7922468526362
1002,32,1,0.01,72,6,66.1886839700665,984.435656784766,320.375022451333,322.096417527086,84.8549106349411
1002,32,1,0.01,72,7,67.4574489179408,1030.44568690064,324.627208673608,326.264013800072,67.6364151453629
1002,32,1,0.01,72,8,69.6952628064454,977.476438127082,329.560107793929,331.037356089344,69.097647802379
1002,32,1,0.01,72,9,69.3478375930541,996.121036176878,316.782723695694,320.675173247831,69.2018142095203
1002,32,1,0.1,72,0,67.935365025285,1033.15067432962,344.481621500124,345.974831423698,68.8581605346147
1002,32,1,0.1,72,1,73.4651740333778,993.235938645048,318.623144271411,321.43195421595,63.1326478261492
1002,32,1,0.1,72,2,61.8141340006614,975.969538366129,321.602140906402,321.027140603353,68.044791972337
1002,32,1,0.1,72,3,72.7711474292682,1021.04234948595,339.871470694596,342.200870448737,68.4258807176481
1002,32,1,0.1,72,4,66.7496110813169,1000.62279617362,340.619132608305,343.278860026496,66.0365440815622
1002,32,1,0.1,72,5,71.0104009217959,967.943629867883,337.836765315979,339.972256656697,65.8930988895472
1002,32,1,0.1,72,6,72.1542634962244,984.897009899636,342.046963260754,345.347762267421,65.4625958666566
1002,32,1,0.1,72,7,66.615942121628,1011.33440341795,325.462530469899,325.734079160871,66.8031369312221
1002,32,1,0.1,72,8,63.0598781515371,956.038495177051,345.721038760943,347.373188060355,65.2410708885671
1002,32,1,0.1,72,9,70.9822883193592,1005.82021507136,360.384310768611,362.036161577098,66.7210627331798
1002,32,1,1,72,0,77.1795744395598,991.710711223582,561.149417671467,539.016632928827,46.0461482093959
1002,32,1,1,72,1,66.155128050234,1002.75305502926,605.827006603709,597.819501062036,43.1898455746808
1002,32,1,1,72,2,77.945877360892,989.597942482877,577.232844180231,544.929495127256,45.5027776806341
1002,32,1,1,72,3,72.6291718332407,1014.10718209878,556.6546558375,535.902540350592,44.2893237970678
1002,32,1,1,72,4,78.6548672720861,1000.4093791886,568.742672352405,555.652045965111,55.7385927504576
